user_id,date,screen_time_minutes,keystroke_speed_wpm,sleep_hours_last_night,task_switch_frequency_per_hr,break_frequency_per_hr,stress_level
U0045,2025-02-20,328.7,77.5,8.86,4.53,1.65,29.33
U0045,2025-02-21,317.32,86.51,8.05,8.49,1.72,21.9
U0045,2025-02-22,193.86,82.78,7.67,4.35,1.46,13.0
U0045,2025-02-23,116.92,93.69,10.34,4.42,1.81,7.91
U0045,2025-02-24,331.32,90.21,8.88,2.81,1.76,12.07
U0045,2025-02-25,312.65,88.25,8.1,4.02,2.34,18.13
U0045,2025-02-26,216.53,87.94,8.02,4.32,2.56,17.8
U0045,2025-02-27,319.9,86.98,8.81,5.42,2.52,20.18
U0045,2025-02-28,278.8,88.46,6.98,4.47,2.74,15.24
U0045,2025-03-01,156.77,92.85,10.97,1.0,1.87,0.0
U0046,2025-01-01,266.09,78.48,7.3,6.79,2.42,30.77
U0046,2025-01-02,356.15,86.39,6.37,4.05,2.97,34.0
U0046,2025-01-03,302.1,81.24,5.72,4.92,1.63,45.96
U0046,2025-01-04,217.09,78.48,7.68,2.96,1.49,10.28
U0046,2025-01-05,261.78,79.93,9.1,9.76,1.84,16.47
U0046,2025-01-06,356.78,82.14,7.83,6.85,1.57,27.76
U0046,2025-01-07,246.01,82.22,7.43,1.0,2.73,11.24
U0046,2025-01-08,314.96,77.43,6.69,8.7,1.65,32.27
U0046,2025-01-09,283.77,78.05,6.19,5.8,1.13,45.89
U0046,2025-01-10,314.02,77.21,4.56,2.95,1.29,65.83
U0046,2025-01-11,245.08,83.05,8.99,6.21,2.04,21.04
U0046,2025-01-12,135.49,78.0,8.31,5.05,1.77,11.54
U0046,2025-01-13,270.62,84.69,6.79,3.77,1.78,23.26
U0046,2025-01-14,253.47,82.02,7.12,7.41,1.98,26.04
U0046,2025-01-15,328.48,84.66,6.52,8.26,1.12,38.95
U0046,2025-01-16,312.17,83.64,7.07,4.79,1.44,34.54
U0046,2025-01-17,313.05,80.2,7.53,6.21,2.58,31.92
U0046,2025-01-18,232.5,79.8,8.36,4.47,1.53,2.76
U0046,2025-01-19,200.31,93.1,8.42,4.29,2.05,5.44
U0046,2025-01-20,373.93,86.56,7.99,2.04,1.46,19.56
U0046,2025-01-21,332.75,84.09,6.12,7.6,1.3,47.74
U0046,2025-01-22,275.79,84.75,8.49,5.02,1.95,25.67
U0046,2025-01-23,374.02,78.83,7.06,5.04,2.45,31.58
U0046,2025-01-24,344.81,75.97,7.56,3.67,2.38,20.53
U0046,2025-01-25,104.64,79.6,9.29,4.44,1.24,5.08
U0046,2025-01-26,197.93,85.14,8.12,3.26,2.07,0.14
U0046,2025-01-27,309.33,78.22,6.97,5.33,2.08,30.32
U0046,2025-01-28,311.75,85.46,5.28,3.99,2.01,41.69
U0046,2025-01-29,245.77,73.59,6.21,6.44,1.96,30.69
U0046,2025-01-30,321.08,84.56,8.21,3.47,1.49,39.49
U0046,2025-01-31,332.96,88.72,5.92,7.68,3.07,48.24
U0046,2025-02-01,188.75,84.11,7.66,6.89,1.32,20.27
U0046,2025-02-02,193.92,90.96,8.42,3.37,1.79,2.22
U0046,2025-02-03,290.95,83.36,7.07,7.26,0.72,31.3
U0046,2025-02-04,335.89,87.59,6.42,3.38,1.6,36.15
U0046,2025-02-05,342.24,78.4,7.56,7.89,1.84,33.04
U0046,2025-02-06,283.4,70.81,8.98,5.89,1.8,28.75
U0046,2025-02-07,278.98,90.88,6.78,8.14,1.91,37.27
U0046,2025-02-08,118.38,86.21,7.92,7.65,2.34,11.36
U0046,2025-02-09,230.05,85.75,8.26,3.14,2.67,5.94
U0046,2025-02-10,309.67,86.61,8.38,6.47,0.99,28.17
U0046,2025-02-11,295.2,74.82,6.76,4.99,2.02,19.99
U0046,2025-02-12,337.07,80.8,5.41,7.62,3.07,38.22
U0046,2025-02-13,280.28,80.71,5.07,6.34,1.48,50.95
U0046,2025-02-14,351.99,81.94,7.26,6.3,1.54,54.72
U0046,2025-02-15,198.45,87.3,8.85,5.21,1.39,5.48
U0046,2025-02-16,171.69,74.37,7.93,5.13,1.15,3.27
U0046,2025-02-17,305.96,83.09,7.64,5.12,2.79,15.86
U0046,2025-02-18,274.28,80.93,5.84,6.52,1.52,31.29
U0046,2025-02-19,414.68,79.19,7.16,8.88,1.44,43.85
U0046,2025-02-20,314.8,84.23,7.65,1.0,1.48,31.77
U0046,2025-02-21,281.64,82.01,6.89,4.87,2.28,20.74
U0046,2025-02-22,152.21,85.38,7.35,4.99,2.72,11.9
U0046,2025-02-23,192.95,78.05,8.04,5.57,2.42,7.48
U0046,2025-02-24,250.88,89.02,6.69,4.66,2.27,26.11
U0046,2025-02-25,306.29,87.18,6.25,7.69,1.82,40.06
U0046,2025-02-26,413.06,93.1,7.53,1.3,1.9,29.26
U0046,2025-02-27,332.36,78.47,6.92,3.92,1.9,25.67
U0046,2025-02-28,297.68,79.71,6.84,5.76,1.06,35.05
U0046,2025-03-01,146.3,79.71,10.7,6.25,2.62,0.0
U0047,2025-01-01,289.87,69.28,7.45,8.02,1.98,14.0
U0047,2025-01-02,351.69,59.64,7.5,1.64,2.49,20.05
U0047,2025-01-03,329.47,67.95,6.2,3.76,2.6,36.27
U0047,2025-01-04,309.75,67.91,7.22,6.44,2.05,19.59
U0047,2025-01-05,235.65,69.9,8.27,5.32,1.99,21.87
U0047,2025-01-06,328.01,62.49,6.44,6.35,1.42,32.45
U0047,2025-01-07,392.79,56.87,6.36,5.34,1.48,41.5
U0047,2025-01-08,313.51,57.15,5.36,9.08,1.71,60.97
U0047,2025-01-09,279.69,66.45,8.43,4.77,1.19,41.27
U0047,2025-01-10,366.99,69.61,6.77,6.06,1.75,52.19
U0047,2025-01-11,221.36,62.74,9.55,6.19,1.57,14.42
U0047,2025-01-12,226.26,73.05,7.83,4.84,2.28,9.65
U0047,2025-01-13,425.63,61.27,6.06,7.87,1.16,42.85
U0047,2025-01-14,311.81,69.59,5.05,8.07,1.88,51.25
U0047,2025-01-15,304.34,67.08,9.1,2.71,0.87,31.21
U0047,2025-01-16,332.93,58.25,7.73,6.85,2.49,29.74
U0047,2025-01-17,284.07,71.74,5.57,7.38,2.5,45.71
U0047,2025-01-18,256.55,55.58,7.79,8.99,1.85,13.69
U0047,2025-01-19,219.09,74.8,7.59,6.02,2.16,11.69
U0047,2025-01-20,328.35,68.21,7.72,3.78,1.97,23.13
U0047,2025-01-21,403.12,70.63,5.46,7.36,1.77,37.57
U0047,2025-01-22,402.98,65.83,8.06,4.02,2.48,18.52
U0047,2025-01-23,362.55,68.76,7.38,3.97,1.71,22.9
U0047,2025-01-24,326.94,66.73,7.59,3.32,1.92,23.87
U0047,2025-01-25,257.75,71.07,7.23,8.4,1.78,4.89
U0047,2025-01-26,285.17,76.41,9.43,8.07,2.49,11.52
U0047,2025-01-27,322.94,67.02,6.81,1.67,2.67,17.31
U0047,2025-01-28,315.42,65.47,8.4,7.99,1.22,29.55
U0047,2025-01-29,380.4,69.76,8.94,3.42,1.79,31.06
U0047,2025-01-30,305.7,64.75,9.78,5.36,1.35,14.18
U0047,2025-01-31,405.89,73.36,7.4,4.88,1.86,32.1
U0047,2025-02-01,202.74,64.75,9.6,4.5,1.75,1.84
U0047,2025-02-02,168.56,65.46,8.53,6.73,1.67,6.55
U0047,2025-02-03,374.85,76.61,7.24,6.39,2.5,23.16
U0047,2025-02-04,412.92,88.5,8.58,2.59,2.21,16.64
U0047,2025-02-05,343.29,61.14,9.16,5.73,1.86,14.15
U0047,2025-02-06,364.89,67.55,7.04,1.36,2.15,19.47
U0047,2025-02-07,409.94,70.46,8.0,4.58,1.7,34.29
U0047,2025-02-08,181.49,64.79,9.87,1.84,2.58,0.0
U0047,2025-02-09,153.38,63.11,7.96,6.28,1.36,6.57
U0047,2025-02-10,449.18,62.82,9.06,1.16,1.73,16.09
U0047,2025-02-11,362.78,66.04,6.31,5.34,1.96,39.99
U0047,2025-02-12,339.36,60.65,6.47,8.37,1.5,40.84
U0047,2025-02-13,349.59,62.19,8.82,6.01,1.61,36.01
U0047,2025-02-14,275.3,62.86,7.09,5.74,1.86,30.57
U0047,2025-02-15,243.15,60.68,7.07,2.39,1.6,13.59
U0047,2025-02-16,243.41,72.0,7.73,5.37,1.8,9.8
U0047,2025-02-17,394.76,75.03,7.04,4.2,2.11,20.33
U0047,2025-02-18,360.83,72.27,7.53,3.55,1.98,19.39
U0047,2025-02-19,335.9,65.09,7.32,3.64,2.25,23.84
U0047,2025-02-20,372.39,66.71,6.68,7.25,1.51,33.31
U0047,2025-02-21,429.44,66.57,5.71,5.75,2.66,41.68
U0047,2025-02-22,309.48,75.94,8.87,5.26,1.74,14.66
U0047,2025-02-23,300.02,72.4,7.92,4.54,1.18,7.27
U0047,2025-02-24,366.51,70.39,6.46,7.71,1.12,43.95
U0047,2025-02-25,315.34,78.12,8.81,5.3,1.76,19.63
U0047,2025-02-26,383.82,60.19,7.44,8.03,2.18,39.04
U0047,2025-02-27,292.87,67.47,8.82,4.33,1.43,15.64
U0047,2025-02-28,425.74,71.35,7.6,6.68,1.1,35.25
U0047,2025-03-01,248.21,69.94,8.23,5.16,2.17,18.05
U0048,2025-01-01,299.86,103.36,10.21,7.26,2.63,9.4
U0048,2025-01-02,264.66,107.3,9.24,5.98,2.45,28.99
U0048,2025-01-03,346.77,102.7,9.48,6.03,2.19,33.61
U0048,2025-01-04,166.73,102.07,11.1,8.42,1.57,0.85
U0048,2025-01-05,154.29,108.31,10.8,5.29,1.53,1.38
U0048,2025-01-06,312.29,104.24,10.24,4.57,1.92,12.97
U0048,2025-01-07,320.69,109.21,10.03,7.25,1.79,10.68
U0048,2025-01-08,248.33,104.62,9.63,4.75,1.68,26.61
U0048,2025-01-09,230.56,105.95,7.63,1.0,2.8,18.61
U0048,2025-01-10,229.54,102.54,11.42,5.86,2.7,19.66
U0048,2025-01-11,107.0,112.85,11.71,2.51,1.95,0.0
U0048,2025-01-12,156.84,106.1,11.59,3.26,1.99,0.0
U0048,2025-01-13,218.32,96.89,9.85,4.7,1.64,4.12
U0048,2025-01-14,237.45,102.35,10.2,3.71,1.12,7.73
U0048,2025-01-15,302.72,100.64,8.09,5.86,2.06,34.49
U0048,2025-01-16,227.51,113.39,11.15,4.44,2.46,12.83
U0048,2025-01-17,267.73,103.43,10.06,3.19,1.73,25.29
U0048,2025-01-18,242.62,98.89,11.44,2.01,2.65,0.0
U0048,2025-01-19,240.05,101.64,12.0,2.77,2.14,0.0
U0048,2025-01-20,276.1,99.17,9.74,2.81,2.3,6.09
U0048,2025-01-21,340.93,101.45,11.26,1.92,2.7,13.6
U0048,2025-01-22,310.87,112.6,9.39,3.66,2.32,15.79
U0048,2025-01-23,225.16,100.75,10.6,5.81,1.52,20.31
U0048,2025-01-24,377.28,106.89,10.96,6.05,2.29,13.51
U0048,2025-01-25,161.69,103.95,12.0,5.69,1.27,0.0
U0048,2025-01-26,131.49,111.2,12.0,5.39,2.31,0.0
U0048,2025-01-27,325.97,102.16,11.06,2.81,2.36,3.72
U0048,2025-01-28,245.15,107.74,8.56,3.78,2.72,15.09
U0048,2025-01-29,188.88,107.38,10.13,6.39,1.29,18.56
U0048,2025-01-30,257.72,105.66,10.37,2.42,1.4,13.52
U0048,2025-01-31,281.15,115.13,8.27,3.23,1.94,20.35
U0048,2025-02-01,125.93,107.81,12.0,3.71,1.48,0.0
U0048,2025-02-02,53.68,96.39,12.0,8.25,2.43,0.0
U0048,2025-02-03,175.2,106.58,10.45,8.37,2.11,7.32
U0048,2025-02-04,335.12,101.43,9.05,5.69,1.93,22.97
U0048,2025-02-05,296.02,106.92,10.89,4.63,1.62,9.38
U0048,2025-02-06,252.9,105.39,11.01,4.29,2.29,9.11
U0048,2025-02-07,314.46,104.63,11.48,6.46,2.17,18.45
U0048,2025-02-08,200.61,97.82,9.74,3.44,1.25,0.0
U0048,2025-02-09,148.45,108.61,12.0,3.97,1.48,0.0
U0048,2025-02-10,292.82,113.37,10.02,4.1,3.0,3.97
U0048,2025-02-11,240.5,97.22,10.58,7.04,1.78,19.76
U0048,2025-02-12,278.08,96.34,10.57,6.9,1.7,16.19
U0048,2025-02-13,210.35,115.87,9.74,3.79,1.81,19.42
U0048,2025-02-14,288.43,102.42,10.82,4.51,1.4,7.52
U0048,2025-02-15,160.36,103.1,12.0,3.82,1.93,0.0
U0048,2025-02-16,166.99,102.26,11.31,4.86,2.61,0.0
U0048,2025-02-17,208.77,100.07,11.81,6.14,2.01,14.13
U0048,2025-02-18,345.18,101.51,10.02,10.57,2.52,19.8
U0048,2025-02-19,312.21,116.77,9.95,9.25,2.07,22.71
U0048,2025-02-20,189.73,108.57,10.31,8.61,1.58,9.44
U0048,2025-02-21,258.27,102.93,10.72,3.61,1.99,14.71
U0048,2025-02-22,179.88,102.97,11.38,1.14,1.93,0.0
U0048,2025-02-23,79.17,105.5,12.0,6.54,2.13,0.0
U0048,2025-02-24,246.89,105.1,9.74,2.72,1.37,11.65
U0048,2025-02-25,277.0,104.16,10.03,3.04,2.03,13.04
U0048,2025-02-26,297.63,112.71,9.98,5.0,2.48,13.29
U0048,2025-02-27,249.01,95.52,10.0,6.44,1.71,5.2
U0048,2025-02-28,301.99,100.76,11.12,6.34,1.7,13.66
U0048,2025-03-01,142.29,100.78,12.0,6.41,1.2,0.0
U0049,2025-01-01,387.58,74.12,8.01,6.55,2.6,30.01
U0049,2025-01-02,425.37,77.85,6.12,3.78,1.72,29.67
U0049,2025-01-03,363.6,74.98,7.08,8.24,1.56,39.02
U0049,2025-01-04,242.24,66.94,8.19,6.52,1.89,7.14
U0049,2025-01-05,224.45,76.64,7.97,2.85,2.0,16.19
U0049,2025-01-06,312.92,81.17,8.51,3.97,1.82,17.58
U0049,2025-01-07,386.18,76.94,7.74,1.64,2.37,10.58
U0049,2025-01-08,329.62,78.39,6.25,5.54,1.91,28.12
U0049,2025-01-09,401.95,76.18,5.76,7.6,1.15,43.9
U0049,2025-01-10,374.1,73.48,6.72,5.9,2.48,46.05
U0049,2025-01-11,327.28,80.31,10.14,4.42,1.41,0.0
U0049,2025-01-12,203.73,72.01,6.16,4.98,1.26,24.63
U0049,2025-01-13,413.09,74.32,8.4,5.79,2.38,25.73
U0049,2025-01-14,406.49,74.71,8.16,5.44,1.65,15.8
U0049,2025-01-15,384.66,80.1,5.12,5.74,0.84,35.75
U0049,2025-01-16,287.67,76.08,5.57,4.03,2.17,39.84
U0049,2025-01-17,371.38,75.29,6.57,6.65,1.39,49.94
U0049,2025-01-18,268.87,70.81,8.63,6.57,2.55,9.28
U0049,2025-01-19,265.61,80.83,8.72,10.79,2.44,3.66
U0049,2025-01-20,369.8,69.9,5.9,4.51,1.86,47.47
U0049,2025-01-21,333.04,78.66,7.33,7.27,0.86,34.31
U0049,2025-01-22,376.53,74.62,6.53,6.4,1.26,38.11
U0049,2025-01-23,355.39,75.09,6.4,6.87,1.78,51.51
U0049,2025-01-24,325.69,75.91,7.97,8.95,0.72,37.87
U0049,2025-01-25,280.48,79.53,8.32,6.3,1.98,5.35
U0049,2025-01-26,260.46,74.13,8.09,9.83,1.93,11.17
U0049,2025-01-27,386.41,76.26,7.22,3.04,1.94,9.06
U0049,2025-01-28,502.64,77.28,7.16,5.7,1.22,23.52
U0049,2025-01-29,406.52,73.6,7.56,6.29,2.19,26.74
U0049,2025-01-30,388.48,75.84,6.7,3.73,1.52,15.35
U0049,2025-01-31,374.46,76.84,6.49,4.89,1.92,34.06
U0049,2025-02-01,322.09,71.53,10.32,3.5,1.58,0.0
U0049,2025-02-02,255.86,72.87,7.23,1.0,2.54,0.0
U0049,2025-02-03,372.62,87.02,7.26,6.99,1.75,18.51
U0049,2025-02-04,374.46,80.54,8.17,7.39,1.55,23.18
U0049,2025-02-05,377.85,73.32,7.32,5.01,2.26,19.15
U0049,2025-02-06,372.8,80.38,5.47,4.43,1.99,35.18
U0049,2025-02-07,418.48,74.79,6.06,7.53,1.11,41.34
U0049,2025-02-08,289.92,74.8,7.69,5.1,1.55,23.59
U0049,2025-02-09,186.28,77.88,8.52,8.72,1.76,8.31
U0049,2025-02-10,365.29,73.48,9.06,7.38,1.29,29.52
U0049,2025-02-11,377.15,66.6,7.55,8.18,1.77,26.66
U0049,2025-02-12,407.1,74.49,5.01,5.67,2.44,33.07
U0049,2025-02-13,396.72,71.39,6.07,3.67,0.98,47.66
U0049,2025-02-14,388.68,81.92,6.78,7.69,1.82,59.65
U0049,2025-02-15,294.36,75.98,7.89,3.47,1.51,6.11
U0049,2025-02-16,261.7,80.26,7.95,4.68,2.09,6.43
U0049,2025-02-17,392.46,77.13,7.51,5.3,1.62,18.16
U0049,2025-02-18,347.94,77.17,8.93,5.08,1.02,10.47
U0049,2025-02-19,417.19,75.39,5.72,5.57,2.15,35.86
U0049,2025-02-20,375.15,77.26,6.38,5.07,1.77,44.04
U0049,2025-02-21,410.58,70.99,5.52,8.12,0.9,69.77
U0049,2025-02-22,225.67,70.06,8.46,7.24,1.19,33.71
U0049,2025-02-23,285.56,75.0,8.27,4.29,2.16,16.2
U0049,2025-02-24,449.05,70.53,7.21,4.34,1.59,37.71
U0049,2025-02-25,330.91,78.44,7.22,3.78,1.28,32.07
U0049,2025-02-26,364.91,80.38,6.12,8.45,1.75,57.69
U0049,2025-02-27,395.55,60.7,6.49,10.0,1.79,65.07
U0049,2025-02-28,397.54,65.96,4.76,7.87,1.07,81.82
U0049,2025-03-01,101.14,69.13,7.62,4.89,1.52,28.22
U0050,2025-01-01,298.07,91.75,6.21,2.73,2.53,32.46
U0050,2025-01-02,138.5,92.93,7.4,4.22,2.07,26.01
U0050,2025-01-03,223.98,96.01,9.05,4.97,1.72,20.47
U0050,2025-01-04,104.76,95.53,9.66,7.95,1.85,0.0
U0050,2025-01-05,56.46,85.54,8.7,2.3,1.23,0.6
U0050,2025-01-06,198.07,94.7,8.23,2.77,2.11,12.45
U0050,2025-01-07,256.44,92.17,8.56,9.85,1.49,19.43
U0050,2025-01-08,258.98,82.6,9.2,5.5,2.17,13.37
U0050,2025-01-09,146.98,95.65,6.94,2.4,2.27,20.81
U0050,2025-01-10,193.97,103.52,8.8,5.98,1.83,12.87
U0050,2025-01-11,65.26,85.44,9.71,1.82,2.25,0.81
U0050,2025-01-12,73.48,85.63,8.35,2.8,2.36,8.74
U0050,2025-01-13,225.52,85.31,8.45,5.98,2.48,17.1
U0050,2025-01-14,214.92,90.85,9.26,3.53,2.07,17.19
U0050,2025-01-15,220.42,86.41,7.27,4.43,1.61,23.3
U0050,2025-01-16,163.28,101.77,7.2,2.93,1.93,22.14
U0050,2025-01-17,225.59,84.67,6.98,6.45,1.99,33.05
U0050,2025-01-18,96.97,91.98,10.49,5.32,2.65,0.0
U0050,2025-01-19,92.32,93.74,10.1,2.64,1.67,0.0
U0050,2025-01-20,176.74,93.58,8.6,6.03,1.62,16.07
U0050,2025-01-21,188.26,87.86,7.64,1.99,1.46,24.96
U0050,2025-01-22,265.71,93.53,8.15,5.78,2.69,22.77
U0050,2025-01-23,156.73,90.75,9.23,6.51,1.86,24.37
U0050,2025-01-24,155.88,87.61,7.94,9.33,2.4,29.12
U0050,2025-01-25,62.54,88.22,8.43,5.75,2.77,0.0
U0050,2025-01-26,104.95,99.83,9.6,5.41,2.07,0.0
U0050,2025-01-27,291.51,98.13,6.58,3.21,1.96,18.87
U0050,2025-01-28,282.99,82.21,7.1,5.93,2.36,22.56
U0050,2025-01-29,236.27,87.96,8.41,4.05,1.32,28.78
U0050,2025-01-30,209.28,96.58,7.49,4.3,1.54,20.69
U0050,2025-01-31,181.65,85.3,6.66,9.83,1.43,26.37
U0050,2025-02-01,106.21,91.63,9.29,6.75,2.39,6.56
U0050,2025-02-02,30.0,92.22,10.26,6.64,1.85,0.0
U0050,2025-02-03,209.58,89.45,9.01,3.24,2.37,14.37
U0050,2025-02-04,176.65,85.08,7.6,1.42,1.79,19.78
U0050,2025-02-05,260.28,88.91,6.51,6.49,0.83,23.0
U0050,2025-02-06,313.61,84.99,7.05,4.75,3.08,27.7
U0050,2025-02-07,200.72,83.92,8.38,8.68,1.13,32.14
U0050,2025-02-08,74.06,96.57,7.11,6.66,1.73,5.43
U0050,2025-02-09,132.76,89.36,9.12,7.83,1.63,1.54
U0050,2025-02-10,216.29,90.25,8.55,4.57,2.15,9.83
U0050,2025-02-11,170.36,89.69,8.0,3.22,2.57,20.42
U0050,2025-02-12,332.02,95.87,7.52,7.03,2.5,34.92
U0050,2025-02-13,207.18,90.36,7.1,4.63,2.16,32.3
U0050,2025-02-14,215.92,89.64,7.04,4.54,1.04,26.12
U0050,2025-02-15,174.32,87.67,9.7,3.98,1.43,0.0
U0050,2025-02-16,110.57,78.47,7.19,3.27,2.33,11.56
U0050,2025-02-17,257.06,86.9,6.37,5.39,2.02,25.01
U0050,2025-02-18,241.57,85.58,8.26,4.59,2.37,17.74
U0050,2025-02-19,270.22,88.1,8.23,7.01,2.11,21.93
U0050,2025-02-20,226.98,90.16,7.4,3.08,1.27,27.58
U0050,2025-02-21,263.18,95.78,8.41,5.85,1.59,30.61
U0050,2025-02-22,30.0,87.56,8.79,1.25,2.86,0.0
U0050,2025-02-23,165.63,82.69,9.19,4.08,2.19,0.0
U0050,2025-02-24,221.74,89.0,8.97,2.2,0.96,5.55
U0050,2025-02-25,231.06,86.75,7.88,1.71,2.01,27.34
U0050,2025-02-26,219.79,96.08,7.74,4.52,2.4,22.08
U0050,2025-02-27,238.82,86.28,7.52,3.12,1.56,26.38
U0050,2025-02-28,146.15,85.25,4.95,5.77,1.76,50.19
U0050,2025-03-01,133.5,88.93,9.59,4.8,1.94,3.31
U0051,2025-01-01,296.94,55.24,5.21,6.87,1.8,30.39
U0051,2025-01-02,279.26,52.24,7.04,10.44,2.21,42.25
U0051,2025-01-03,258.82,64.66,7.94,6.96,0.76,26.82
U0051,2025-01-04,77.47,51.55,8.85,4.2,1.47,0.0
U0051,2025-01-05,178.1,54.85,8.72,2.83,2.11,0.0
U0051,2025-01-06,251.08,64.71,6.49,2.56,2.45,13.4
U0051,2025-01-07,299.24,50.88,7.38,6.18,1.36,33.75
U0051,2025-01-08,258.08,61.09,5.41,6.9,2.08,35.58
U0051,2025-01-09,269.8,62.46,6.53,4.57,0.68,38.33
U0051,2025-01-10,242.52,60.92,8.02,3.48,1.52,29.42
U0051,2025-01-11,117.38,64.18,8.77,2.61,2.74,0.0
U0051,2025-01-12,114.22,60.14,9.36,7.36,1.8,2.82
U0051,2025-01-13,148.71,58.02,6.7,2.52,2.64,19.6
U0051,2025-01-14,277.22,54.6,6.18,5.56,2.56,38.59
U0051,2025-01-15,132.34,58.82,7.27,7.46,1.97,30.84
U0051,2025-01-16,196.45,52.9,7.37,4.94,2.39,23.34
U0051,2025-01-17,265.67,65.26,7.47,5.5,0.98,37.21
U0051,2025-01-18,95.17,63.4,10.65,4.6,1.1,0.0
U0051,2025-01-19,102.19,57.42,8.72,4.37,2.78,0.0
U0051,2025-01-20,282.64,58.48,8.19,5.06,1.59,19.34
U0051,2025-01-21,247.74,49.92,8.42,8.1,2.12,13.32
U0051,2025-01-22,286.45,56.15,4.95,5.42,2.4,34.75
U0051,2025-01-23,237.54,55.38,6.5,6.42,2.48,35.57
U0051,2025-01-24,276.59,61.03,7.0,6.88,1.49,39.49
U0051,2025-01-25,199.18,59.58,6.39,5.42,1.73,35.03
U0051,2025-01-26,98.23,54.98,7.99,6.36,1.75,14.08
U0051,2025-01-27,295.73,54.08,5.21,4.47,0.91,39.78
U0051,2025-01-28,275.4,58.59,7.36,3.78,1.56,32.21
U0051,2025-01-29,273.57,49.72,7.41,8.69,2.73,45.88
U0051,2025-01-30,237.76,54.53,6.85,5.23,1.69,37.44
U0051,2025-01-31,209.11,52.87,5.12,10.48,1.73,53.85
U0051,2025-02-01,74.64,56.4,8.4,3.96,0.57,21.6
U0051,2025-02-02,205.61,55.45,8.83,3.42,1.94,2.8
U0051,2025-02-03,261.12,45.37,5.89,7.3,1.97,29.84
U0051,2025-02-04,220.15,62.42,6.03,6.65,1.83,40.42
U0051,2025-02-05,285.1,56.43,7.86,7.55,1.99,26.17
U0051,2025-02-06,213.79,60.66,5.87,4.74,0.63,49.65
U0051,2025-02-07,298.82,59.58,6.87,6.71,0.83,44.21
U0051,2025-02-08,125.79,52.22,6.74,6.44,1.64,35.88
U0051,2025-02-09,171.69,56.45,9.09,3.8,1.71,18.61
U0051,2025-02-10,233.64,53.86,8.76,1.55,1.41,20.33
U0051,2025-02-11,212.25,58.5,7.89,7.62,1.93,14.57
U0051,2025-02-12,234.14,54.43,5.42,3.63,2.63,33.12
U0051,2025-02-13,258.36,49.97,9.21,4.89,1.81,12.08
U0051,2025-02-14,214.94,54.63,7.3,4.59,1.71,35.36
U0051,2025-02-15,158.19,51.52,7.98,5.56,2.43,4.99
U0051,2025-02-16,150.1,59.11,8.46,4.53,1.97,0.0
U0051,2025-02-17,242.06,59.11,7.33,7.0,1.65,23.1
U0051,2025-02-18,342.96,57.13,7.05,6.39,2.01,17.2
U0051,2025-02-19,251.7,63.22,6.49,6.86,0.81,38.02
U0051,2025-02-20,321.16,53.27,5.48,6.14,1.12,44.62
U0051,2025-02-21,288.85,44.8,6.09,4.83,1.29,54.44
U0051,2025-02-22,81.85,48.3,7.94,5.24,1.98,15.2
U0051,2025-02-23,183.68,64.63,7.47,5.88,1.72,12.76
U0051,2025-02-24,274.98,57.98,6.6,5.32,1.53,32.78
U0051,2025-02-25,271.05,46.37,6.73,6.19,1.84,33.9
U0051,2025-02-26,231.74,53.81,6.53,6.35,1.73,28.25
U0051,2025-02-27,160.63,55.73,7.67,6.11,1.79,24.44
U0051,2025-02-28,278.62,51.77,5.27,8.87,1.49,44.18
U0051,2025-03-01,165.24,64.36,9.12,8.38,2.21,6.98
U0052,2025-01-01,381.43,53.01,7.43,6.14,2.15,28.09
U0052,2025-01-02,322.74,50.75,7.56,5.37,1.59,22.09
U0052,2025-01-03,329.42,43.4,9.16,9.23,2.59,27.29
U0052,2025-01-04,164.22,37.58,9.56,3.86,1.43,0.0
U0052,2025-01-05,110.47,44.46,8.98,7.73,2.62,5.35
U0052,2025-01-06,312.58,48.71,6.93,6.39,1.75,23.23
U0052,2025-01-07,383.4,44.85,7.77,6.47,1.78,24.18
U0052,2025-01-08,337.49,53.36,7.12,4.3,1.75,23.81
U0052,2025-01-09,355.38,35.98,6.32,8.15,2.09,40.28
U0052,2025-01-10,269.0,42.32,8.76,3.12,1.4,21.88
U0052,2025-01-11,174.21,34.94,8.73,3.82,1.65,3.93
U0052,2025-01-12,234.24,38.92,8.84,3.82,1.85,5.52
U0052,2025-01-13,345.84,42.15,6.0,7.86,2.36,40.19
U0052,2025-01-14,382.5,48.15,9.54,3.95,0.7,13.08
U0052,2025-01-15,309.96,42.99,6.97,5.81,2.06,26.51
U0052,2025-01-16,304.36,38.7,8.28,6.57,2.45,25.16
U0052,2025-01-17,268.51,41.34,7.32,3.06,1.88,29.9
U0052,2025-01-18,131.31,47.73,10.06,1.88,1.18,0.0
U0052,2025-01-19,175.26,44.99,9.03,6.14,2.53,2.31
U0052,2025-01-20,318.94,43.79,8.19,3.37,1.76,13.16
U0052,2025-01-21,299.33,55.11,7.62,2.35,1.29,12.9
U0052,2025-01-22,199.1,39.09,7.63,2.95,2.15,18.6
U0052,2025-01-23,276.99,44.29,6.75,1.14,1.76,20.42
U0052,2025-01-24,305.21,50.63,9.02,3.46,1.01,24.79
U0052,2025-01-25,165.41,45.84,8.33,7.33,2.42,9.98
U0052,2025-01-26,154.68,50.46,8.36,9.26,0.7,2.91
U0052,2025-01-27,322.11,47.5,4.65,7.41,2.16,44.68
U0052,2025-01-28,409.04,42.34,8.52,4.85,1.95,22.74
